OPE ID,School,State,SchoolType,Recipients,LoansOriginated,FundsOriginated,TotalDisbursements,FundsDisbursed
034335,LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING (THE),NY,Proprietary,14,14,45469,14,22739
042275,MERRYFIELD SCHOOL OF PET GROOMING,FL,Proprietary,34,34,111827,35,57487
041180,BYZANTINE CATHOLIC SEMINARY OF SAINTS CYRIL AND METHODIUS,PA,Private-Nonprofit,2,2,25568,2,12784
030272,BLADES SCHOOL OF HAIR DESIGN,MD,Proprietary,8,8,27082,8,13540
041519,COLUMBIA GORGE COMMUNITY COLLEGE,OR,Public,53,53,282577,55,96736
009607,HOUSE OF HEAVILIN BEAUTY COLLEGE,MO,Proprietary,14,14,35856,14,17928
041454,OXFORD ACADEMY OF HAIR DESIGN,CT,Proprietary,16,16,55345,16,27671
021858,MOLER BARBER COLLEGE,CA,Proprietary,16,16,76087,16,38043
041741,PAUL MITCHELL THE SCHOOL PHOENIX,AZ,Proprietary,34,34,135343,34,67667
041927,BARBER SCHOOL (THE) BY TIM HITE,UT,Proprietary,21,21,88500,21,44250
032054,JOLIE HAIR AND BEAUTY ACADEMY,MA,Proprietary,5,5,2528,8,2014
022879,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,Proprietary,11,11,43038,11,21518
036543,EASTERN VIRGINIA CAREER COLLEGE,VA,Proprietary,16,16,67545,16,33774
042376,CALIFORNIA JAZZ CONSERVATORY,CA,Private-Nonprofit,12,12,75320,12,37161
020565,MITCHELL'S ACADEMY,NC,Proprietary,51,51,137381,53,70111
009549,WESTERN TEXAS COLLEGE,TX,Public,22,22,99747,22,24938
042075,MEDICAL CAREER INSTITUTE,NJ,Proprietary,7,7,34000,7,17000
041550,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,WA,Private-Nonprofit,15,15,78000,30,52000
021583,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,PA,Public,16,16,23585,16,23585
042032,BOISE BARBER COLLEGE A D.MARTIN ACADEMY,ID,Proprietary,12,12,49000,12,24500
042107,NEW YORK INSTITUTE OF BEAUTY,NY,Proprietary,14,14,43859,14,21924
001296,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY,CA,Private-Nonprofit,5,5,75094,5,37547
042303,PAUL MITCHELL THE SCHOOL MERRILLVILLE,IN,Proprietary,22,22,81166,22,40582
009283,MIDWAY PARIS BEAUTY SCHOOL,NY,Proprietary,16,16,39469,18,20019
042387,DERMAL SCIENCE INTERNATIONAL AESTHETICS & NAIL ACADEMY,VA,Proprietary,16,16,61913,18,33410
042505,NATIONAL PERSONAL TRAINING INSTITUTE,FL,Proprietary,28,29,105393,37,64625
034114,INTERNATIONAL TRAINING CAREERS,FL,Private-Nonprofit,21,21,102960,21,51480
042364,SANDRA ACADEMY OF SALON SERVICES,TN,Proprietary,16,16,52504,16,26249
024915,SOUTHWEST UNIVERSITY OF VISUAL ARTS,AZ,Proprietary,21,21,108611,21,55556
009600,"COSMETOLOGY CAREERS UNLIMITED COLLEGE OF HAIR, SKIN, AND NAILS",MN,Proprietary,12,12,47827,16,30455
003874,NASHOTAH HOUSE,WI,Private-Nonprofit,4,4,58152,4,29076
042673,LEHIGH VALLEY BARBER SCHOOL,PA,Proprietary,8,8,21749,8,10876
042815,VSKI COSMETOLOGY SCHOOL,SC,Proprietary,20,20,81359,24,44929
042425,ASSOCIATED BARBER COLLEGE OF SAN DIEGO,CA,Proprietary,16,16,74955,17,39496
002313,SACRED HEART MAJOR SEMINARY,MI,Private-Nonprofit,6,6,25660,6,25660
006720,COLLEGE OF ALAMEDA,CA,Public,16,16,73500,16,26125
001307,FRESNO CITY COLLEGE,CA,Public,26,26,72551,26,36276
002249,DAVENPORT UNIVERSITY,MI,Private-Nonprofit,1,1,18318,1,9159
041628,PAUL MITCHELL THE SCHOOL MODESTO,CA,Proprietary,22,22,72351,22,36173
042553,HOSS LEE ACADEMY,CA,Proprietary,22,22,70678,26,39093
011792,FRANCISCAN SCHOOL OF THEOLOGY,CA,Private-Nonprofit,5,5,70670,5,35335
022281,STEVEN PAPAGEORGE HAIR ACADEMY,IL,Proprietary,4,4,19000,4,9500
003544,AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,TX,Private-Nonprofit,6,6,98701,6,49351
041897,CALIFORNIA MIRAMAR UNIVERSITY,CA,Proprietary,13,13,68710,14,20920
041655,ACAYDIA SPA AND SCHOOL OF AESTHETICS,UT,Proprietary,29,29,82080,36,45705
041485,MEDICAL INSTITUTE OF PALM BEACH,FL,Proprietary,35,35,102469,35,51241
042716,"AVENUE ACADEMY, A COSMETOLOGY INSTITUTE (THE)",NM,Proprietary,29,29,104164,29,52078
038565,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,FL,Private-Nonprofit,21,21,102088,21,51044
041627,ERIC FISHER ACADEMY,KS,Proprietary,49,50,165034,63,91674
042119,XAVIER COLLEGE SCHOOL OF NURSING,CA,Proprietary,20,20,67514,20,33765
042420,LATIN BEAUTY ACADEMY,FL,Proprietary,36,36,101826,46,57503
042289,MCDOUGLE TECHNICAL INSTITUTE,FL,Proprietary,37,37,100675,43,58454
042250,PARISIAN SPA INSTITUTE,FL,Proprietary,38,38,99404,48,60281
006949,KALAMAZOO VALLEY COMMUNITY COLLEGE,MI,Public,4,4,14769,8,14769
002534,ROCKY MOUNTAIN COLLEGE,MT,Private-Nonprofit,970,986,8255143,986,3897781
002530,MONTANA STATE UNIVERSITY - BILLINGS,MT,Public,1991,1994,10324741,1997,5385305
012452,EVERGREEN VALLEY COLLEGE,CA,Public,17,17,66500,17,33250
041572,LOVE BEAUTY SCHOOL,TN,Proprietary,12,13,45833,13,22916
041186,TRICOCI UNIVERSITY OF BEAUTY CULTURE,WI,Proprietary,14,14,57904,14,28950
041842,TAYLOR ANDREWS ACADEMY-ST. GEORGE,UT,Proprietary,25,26,79467,28,40133
042767,SALON PROFESSIONAL ACADEMY (THE),TX,Proprietary,21,21,98287,21,49145
042068,ADVANCE BEAUTY TECHS ACADEMY,CA,Proprietary,23,23,65461,24,33951
023396,ROGERS ACADEMY OF HAIR DESIGN,IN,Proprietary,22,22,69303,22,34652
042774,ELITE ACADEMY OF HAIR DESIGN,OH,Proprietary,11,11,40000,11,20000
042721,PRINCESS INSTITUTE OF BEAUTY,CA,Proprietary,24,24,65029,24,32520
012670,BEL - REA INSTITUTE OF ANIMAL TECHNOLOGY,CO,Proprietary,26,26,131371,26,51188
022705,BUCKS COUNTY SCHOOL OF BEAUTY CULTURE,PA,Proprietary,5,5,21584,5,10793
023299,FLORIDA INSTITUTE OF ULTRASOUND,FL,Proprietary,16,16,88646,16,44325
041674,SAGE SCHOOL OF MASSAGE & ESTHETICS,OR,Proprietary,12,12,50153,12,25075
042299,DEBUTANTES SCHOOL OF COSMETOLOGY AND NAIL TECHNOLOGY,IL,Proprietary,5,5,16795,5,8398
023312,BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY,TX,Private-Nonprofit,13,14,97419,14,24357
041689,HOLISTIC MASSAGE TRAINING INSTITUTE,MD,Proprietary,2,2,8550,2,4275
022183,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS,TX,Proprietary,29,29,96929,29,48466
039703,HANDS ON THERAPY,TX,Proprietary,23,23,96008,23,46531
042763,AMERICAN MASSAGE & BODYWORK INSTITUTE,VA,Proprietary,13,13,58351,13,29179
041898,ACADEMY FOR SALON PROFESSIONALS,CA,Proprietary,21,21,63801,29,39800
021191,MISSION COLLEGE,CA,Public,13,14,61299,14,18745
041699,AMERICAN BEAUTY ACADEMY,UT,Proprietary,17,17,70159,17,35080
041701,SUMMIT SALON ACADEMY,WA,Proprietary,40,40,182297,41,91148
012850,INTERNATIONAL SALON AND SPA ACADEMY,CO,Proprietary,40,40,128514,41,65103
041631,SUMMIT SALON ACADEMY - GAINESVILLE,FL,Proprietary,28,28,86771,33,50218
031109,HOUSE OF HEAVILIN BEAUTY COLLEGE,MO,Proprietary,7,7,30672,7,15336
002462,EDEN THEOLOGICAL SEMINARY,MO,Private-Nonprofit,2,2,28688,2,14344
041863,PAUL MITCHELL THE SCHOOL LAS VEGAS,NV,Proprietary,40,41,178150,43,92025
041307,ACADEMY OF MASSAGE AND BODYWORK,DE,Proprietary,12,12,47997,12,21668
041714,AVEDA INSTITUTE PORTLAND,OR,Proprietary,73,73,252968,75,126475
042562,KENNY'S ACADEMY OF BARBERING,IN,Proprietary,16,16,68500,17,34250
025606,PINNACLE INSTITUTE OF COSMETOLOGY,NC,Proprietary,23,23,104607,24,52304
030821,MYOTHERAPY COLLEGE OF UTAH,UT,Proprietary,17,17,66947,17,33479
042655,ICOHS COLLEGE,CA,Private-Nonprofit,19,19,60745,26,32147
042047,PAUL MITCHELL THE SCHOOL RALEIGH,NC,Proprietary,17,17,74800,19,40900
042857,APEX COLLEGE OF VETERINARY TECHNOLOGY,CO,Proprietary,28,28,121000,30,33750
005288,KIRKSVILLE AREA TECHNICAL CENTER,MO,Public,5,5,26000,5,13000
008864,ARIZONA ACADEMY OF BEAUTY,AZ,Proprietary,24,24,86914,31,46466
041775,PURE AESTHETICS NATURAL SKINCARE SCHOOL,AZ,Proprietary,23,23,70996,23,35492
041745,AVEDA INSTITUTE OF NEW MEXICO (THE),NM,Proprietary,16,16,67573,16,33628
042121,ACADEMY OF SALON PROFESSIONALS,MO,Proprietary,6,6,24058,6,11338
001765,UNIVERSITY OF ST MARY OF THE LAKE/MUNDELEIN SEMINARY,IL,Private-Nonprofit,1,1,15470,1,7735
041678,INNOVATIONS DESIGN ACADEMY,IL,Proprietary,4,4,15000,4,7500
041751,PAUL MITCHELL THE SCHOOL HONOLULU,HI,Proprietary,29,29,125777,29,63300
021787,CITRUS HEIGHTS BEAUTY COLLEGE,CA,Proprietary,16,16,60604,17,39027
042675,INTERNATIONAL BARBER COLLEGE,AZ,Proprietary,14,14,62500,14,31250
012550,LOS ANGELES MISSION COLLEGE,CA,Public,14,14,59924,14,31088
022927,LANSDALE SCHOOL OF COSMETOLOGY,PA,Proprietary,5,5,21250,5,10625
012907,LAKE TAHOE COMMUNITY COLLEGE,CA,Public,13,13,59728,23,18580
041765,ESMT EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY GMBH,,Foreign-Private,5,5,132845,5,66423
023492,HEADMASTERS SCHOOL OF HAIR DESIGN,ID,Proprietary,9,9,34668,9,8668
041738,SALON PROFESSIONAL ACADEMY (THE),CO,Proprietary,35,35,117717,37,62448
041668,SUMMIT SALON ACADEMY,OH,Proprietary,7,7,34752,7,17376
041851,NORTHEAST TECHNICAL INSTITUTE,ME,Proprietary,30,30,139550,30,69775
025332,SCHOOL OF ARCHITECTURE AT TALIESIN (THE),AZ,Private-Nonprofit,5,5,51741,5,27033
012268,BALDWIN BEAUTY SCHOOLS,TX,Proprietary,32,33,95479,34,48010
042191,ALEXANDER PAUL INSTITUTE OF HAIR DESIGN,NC,Proprietary,16,16,65000,17,35125
041468,SOUTH TEXAS TRAINING CENTER,TX,Proprietary,31,31,92976,31,46491
030118,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,TX,Proprietary,30,31,88930,31,44472
036803,JAY'S TECHNICAL INSTITUTE,TX,Proprietary,21,21,88737,21,45117
032063,MESALANDS COMMUNITY COLLEGE,NM,Public,13,13,42103,26,24051
036654,CHRISTIE'S EDUCATION,NY,Proprietary,4,4,39300,4,19649
042253,CREATIVE TOUCH COSMETOLOGY SCHOOL,IL,Proprietary,5,5,13667,6,7417
041382,SALON PROFESSIONAL ACADEMY (THE),WI,Proprietary,13,16,52539,24,37311
041802,LONG ISLAND NAIL SKIN & HAIR INSTITUTE,NY,Proprietary,12,12,39260,12,19634
042147,LUCKES BEAUTY ACADEMY,VA,Proprietary,16,16,57788,18,30643
041589,FLAIR BEAUTY COLLEGE,CA,Proprietary,19,19,59356,19,29683
021691,DAVIS COLLEGE,NY,Private-Nonprofit,11,12,36821,12,20264
009535,STAUNTON SCHOOL OF COSMETOLOGY,VA,Proprietary,15,15,55333,17,29833
042340,SAN FRANCISCO FILM SCHOOL,CA,Proprietary,9,9,58943,14,49443
042219,CALIFORNIA TECHNICAL ACADEMY,CA,Proprietary,17,17,56332,18,28925
041577,SALON PROFESSIONAL ACADEMY (THE),WI,Proprietary,13,13,47333,15,26833
037353,INSTITUTE OF CLINICAL ACUPUNCTURE AND ORIENTAL MEDICINE,HI,Proprietary,4,4,76232,4,25233
041204,PAUL MITCHELL THE SCHOOL MIAMI,FL,Proprietary,26,26,86461,28,44313
023635,ARTHUR'S BEAUTY COLLEGE,AR,Proprietary,25,25,82450,25,43600
042800,GREAT LAKES BOAT BUILDING SCHOOL,MI,Private-Nonprofit,3,3,14100,3,7500
023308,JRMC SCHOOL OF NURSING,AR,Private-Nonprofit,18,18,78000,23,43500
042028,PANACHE ACADEMY OF BEAUTY,WI,Proprietary,10,10,36143,12,20659
041839,CETYS UNIVERSIDAD,,Foreign-Private,91,92,355180,93,162538
041840,PAUL MITCHELL THE SCHOOL INDIANAPOLIS,IN,Proprietary,15,15,61355,15,30675
039093,PAUL MITCHELL THE SCHOOL LOGAN,UT,Proprietary,16,16,61056,18,32278
021037,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,8,8,33716,8,16857
041593,MARKETTI ACADEMY OF COSMETOLOGY,MI,Proprietary,4,4,13525,4,6763
011572,COLORADO SCHOOL OF TRADES,CO,Proprietary,21,21,90500,21,45250
041774,CAPILO SCHOOL OF HAIR DESIGN,ME,Proprietary,7,7,21100,7,10550
042534,CLOVIS COMMUNITY COLLEGE,CA,Public,15,15,55500,15,27750
030977,CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION,CA,Proprietary,17,17,53704,18,28279
034253,ROSEDALE BIBLE COLLEGE,OH,Private-Nonprofit,6,6,22721,6,11360
042031,PAUL MITCHELL THE SCHOOL RENO,NV,Proprietary,44,44,156691,48,82135
023048,PJ'S COLLEGE OF COSMETOLOGY,IN,Proprietary,11,11,53666,11,26833
006973,CANADA COLLEGE,CA,Public,9,10,50500,10,25250
037833,BLUE CLIFF CAREER COLLEGE,AL,Proprietary,17,17,77727,17,38866
042428,COALITION OF AFRICAN AMERICAN NURSES,IL,Private-Nonprofit,5,5,13064,10,13064
002536,UNIVERSITY OF MONTANA (THE),MT,Public,5740,5926,44748162,5926,22986397
020586,BK COSMO COLLEGE OF COSMETOLOGY,TX,Proprietary,18,18,86088,18,43044
039863,AVIATOR COLLEGE OF AERONAUTICAL SCIENCE & TECHNOLOGY,FL,Proprietary,8,8,84500,8,42250
042578,MOBILE TECHNICAL TRAINING,NJ,Proprietary,8,9,30756,11,18897
021044,SPA TECH INSTITUTE,ME,Proprietary,5,5,18333,5,9167
011921,WESTCHESTER SCHOOL OF BEAUTY CULTURE,NY,Proprietary,6,6,36035,6,18017
022208,CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,OH,Public,5,5,22000,5,11000
009595,CANNELLA SCHOOL OF HAIR DESIGN,IL,Proprietary,4,4,10586,4,5294
041369,UNIVERSITY OF AESTHETICS & COSMETOLOGY,IL,Proprietary,4,4,7260,4,3631
024948,CR'U INSTITUTE OF COSMETOLOGY AND BARBERING,CA,Proprietary,15,15,50415,16,25207
001165,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,Private-Nonprofit,5,5,49085,5,36715
041919,PAUL MITCHELL THE SCHOOL SPOKANE,WA,Proprietary,20,20,76389,21,38777
041054,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,FL,Proprietary,23,23,76510,23,38259
012896,"NORTH COAST COLLEGE, THE",OH,Proprietary,4,4,21000,4,10500
042441,CONSTRUCTION TRAINING CENTER,SC,Proprietary,15,15,64000,15,32000
031104,PAUL MITCHELL THE SCHOOL ST. GEORGE,UT,Proprietary,16,16,56031,17,30543
042654,ANN WEBB SKIN INSTITUTE,TX,Proprietary,24,24,84588,24,42302
002175,QUINSIGAMOND COMMUNITY COLLEGE,MA,Public,2,2,2056,4,2056
042753,ZION MASSAGE COLLEGE,UT,Proprietary,5,5,24500,5,12250
041944,AMERICAN COLLEGE OF HEALTHCARE SCIENCES,OR,Proprietary,503,503,2809405,503,1404726
034784,PHOENIX SEMINARY,AZ,Private-Nonprofit,20,20,46080,20,46080
001355,LAMAR COMMUNITY COLLEGE,CO,Public,17,17,77000,17,42925
042261,LAWRENCE & COMPANY COLLEGE OF COSMETOLOGY,CA,Proprietary,13,14,48689,14,23046
042555,ALABAMA SCHOOL OF NAIL TECHNOLOGY & COSMETOLOGY,AL,Proprietary,16,16,70333,18,42166
042234,INTERAMERICAN TECHNICAL INSTITUTE,FL,Proprietary,17,17,74085,17,37041
040933,ACADEMY OF NATURAL THERAPY,CO,Proprietary,16,18,67308,18,33658
038223,PAUL MITCHELL THE SCHOOL - MADISON,WI,Proprietary,9,9,33583,9,16791
042698,L MAKEUP INSTITUTE,NV,Proprietary,32,32,147083,38,77162
023140,ELEVATE SALON INSTITUTE,ID,Proprietary,8,8,34000,8,17000
007611,EQ SCHOOL OF HAIR DESIGN,IA,Proprietary,12,12,26210,12,14805
042476,NEW BEGINNINGS BEAUTY ACADEMY,AR,Proprietary,12,12,76000,12,38000
042683,REXBURG COLLEGE OF MASSAGE THERAPY,ID,Proprietary,2,2,13088,2,6544
041509,KEUNE ACADEMY BY 124,GA,Proprietary,15,15,52293,17,28624
023310,MARYLAND BEAUTY ACADEMY OF ESSEX,MD,Proprietary,2,2,5500,2,2750
035683,LEON STUDIO ONE SCHOOL OF BEAUTY KNOWLEDGE,NY,Proprietary,7,7,28790,7,14395
038123,OMNITECH INSTITUTE,GA,Proprietary,16,16,49419,22,27575
031090,SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA,NC,Proprietary,8,8,43935,8,15171
025189,BARRETT & CO SCHOOL OF HAIR DESIGN,KY,Proprietary,12,12,42981,14,21754
040363,SOUTHEAST TEXAS CAREER INSTITUTE,TX,Proprietary,23,24,83136,24,41573
022577,HAYS ACADEMY OF HAIR DESIGN,KS,Proprietary,27,28,109999,32,59334
009515,J. MICHAEL HARROLD BEAUTY ACADEMY,IN,Proprietary,12,12,44460,12,22230
042855,MARIANO MORENO CULINARY INSTITUTE,FL,Proprietary,12,12,53976,12,17996
031020,"RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS",GA,Proprietary,8,8,37165,8,18585
041781,CAROLINA COLLEGE OF HAIR DESIGN,NC,Proprietary,6,6,25500,6,12750
030956,VANTAGE CAREER CENTER,OH,Public,5,5,20062,5,5016
009022,ASSOCIATED TECHNICAL COLLEGE,CA,Proprietary,11,11,48500,11,24250
023245,MICHIGAN COLLEGE OF BEAUTY-MONROE,MI,Proprietary,6,6,11808,6,5905
042072,ACADEMY DI FIRENZE,ID,Proprietary,6,8,12041,8,12041
042182,PAUL MITCHELL THE SCHOOL - JERSEY SHORE,NJ,Proprietary,13,13,25501,20,18417
032033,NEW YORK INSTITUTE OF MASSAGE,NY,Proprietary,4,4,19000,4,9500
042710,STACEY JAMES INSTITUTE,CO,Proprietary,19,19,50331,21,27335
001338,WEST VALLEY COLLEGE,CA,Public,9,9,46510,9,11628
042053,MITSU SATO HAIR ACADEMY,KS,Proprietary,25,27,97889,31,49890
041063,PALM BEACH ACADEMY OF HEALTH & BEAUTY,FL,Proprietary,14,14,51486,14,25744
024947,BALTIMORE STUDIO OF HAIR DESIGN,MD,Proprietary,2,2,4115,2,2058
042908,CALIFORNIA UNIVERSITY OF SCIENCE AND MEDICINE,CA,Private-Nonprofit,1,1,44944,1,22472
041530,RENAISSANCE ACADEMIE,UT,Proprietary,5,5,22355,5,11177
042231,ARROJO COSMETOLOGY SCHOOL,NY,Proprietary,4,4,19000,4,9500
036964,SABER COLLEGE,FL,Private-Nonprofit,12,12,48565,12,24285
042112,BRIGHTON INSTITUTE OF COSMETOLOGY,MI,Proprietary,5,5,11357,5,5524
022758,MR. LEON'S SCHOOL OF HAIR DESIGN,ID,Proprietary,2,2,6500,2,3250
025779,SANTA BARBARA BUSINESS COLLEGE,CA,Proprietary,11,11,43229,13,15798
042217,ZMS THE ACADEMY,CA,Proprietary,17,17,41132,18,22069
025208,MERRELL UNIVERSITY OF BEAUTY ARTS & SCIENCE,MO,Proprietary,6,6,22125,8,11875
042334,LEE PROFESSIONAL INSTITUTE,FL,Proprietary,15,15,47393,15,22537
042889,PEARLANDS INNOVATIVE SCHOOL OF BEAUTY,TX,Proprietary,20,21,82245,25,47017
042502,FOCUS PERSONAL TRAINING INSTITUTE,NY,Proprietary,6,6,18999,8,12667
025950,HAIR ACADEMY THE,TN,Proprietary,15,15,45267,15,22632
034334,NEW CONCEPT MASSAGE & BEAUTY SCHOOL,FL,Proprietary,19,19,45780,19,22892
022424,HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING,VA,Public,11,11,50500,14,30750
042319,ALAMO CITY BARBER COLLEGE,TX,Proprietary,42,42,79996,52,43562
036957,SANTIAGO CANYON COLLEGE,CA,Public,8,8,41000,8,10250
022246,TRI-STATE COSMETOLOGY INSTITUTE,TX,Proprietary,25,25,76930,25,38921
031033,JNA INSTITUTE OF CULINARY ARTS,PA,Proprietary,5,5,20500,5,10250
041887,ASI CAREER INSTITUTE,NJ,Proprietary,7,7,21332,7,10668
041619,MANDALYN ACADEMY,UT,Proprietary,10,10,20371,14,11121
041921,AMERICAN MEDICAL ACADEMY,FL,Proprietary,13,13,45713,13,22857
022584,AVEDA ARTS & SCIENCES INSTITUTE BATON ROUGE,LA,Proprietary,10,10,26332,10,13164
041735,MORENO VALLEY COLLEGE,CA,Public,10,10,40500,10,20250
042098,HINTON BARBER AND BEAUTY COLLEGE,CA,Proprietary,10,10,39500,10,19750
042680,KOR BEAUTY ACADEMY,AZ,Proprietary,11,11,34439,13,18577
041269,ACADEMY OF CAREER TRAINING,FL,Proprietary,14,14,45203,14,22599
042778,PRO BEAUTY ACADEMY (THE),NJ,Proprietary,5,5,20667,5,10333
042799,ESTEEM ACADEMY OF BEAUTY,UT,Proprietary,3,3,13000,3,6500
026080,NEOSHO BEAUTY COLLEGE,MO,Proprietary,7,7,22018,7,11011
031226,EASTERN INTERNATIONAL COLLEGE,NJ,Proprietary,6,6,20423,6,6807
035844,COLORADO SCHOOL OF HEALING ARTS,CO,Proprietary,8,8,30100,8,15050
003743,UNION PRESBYTERIAN SEMINARY,VA,Private-Nonprofit,3,3,45430,3,22206
042284,BEYOND MEASURE BARBERING INSTITUTE,NC,Proprietary,5,5,24010,5,12005
042498,DOLCE LLC THE ACADEMY,CT,Proprietary,8,8,19502,8,9751
041821,FIRST CLASS COSMETOLOGY SCHOOL,WI,Proprietary,6,6,23818,8,14257
010741,ACADEMY OF SALON AND SPA,AR,Proprietary,14,14,50999,14,25501
022871,LA BELLE BEAUTY SCHOOL,FL,Proprietary,19,19,43710,23,24006
042850,LOTUS SCHOOL OF INTEGRATED PROFESSIONS,VA,Proprietary,13,13,44331,13,22162
023585,BON SECOURS ST MARY'S HOSPITAL SCHOOL OF MEDICAL IMAGING,VA,Private-Nonprofit,8,8,41576,8,20788
042566,MAK BEAUTY INSTITUTE,GA,Proprietary,7,7,29550,7,14775
003294,MANOR COLLEGE,PA,Private-Nonprofit,3,3,19060,6,11060
042026,NEW DIMENSIONS BEAUTY ACADEMY,CO,Proprietary,8,8,27507,8,13755
040144,PALLADIUM TECHNICAL ACADEMY,CA,Proprietary,10,10,38265,11,19134
037593,STELLAR CAREER COLLEGE,CA,Proprietary,15,15,38232,15,19113
042286,TOP OF THE LINE BARBER COLLEGE,SC,Proprietary,9,9,43500,9,21750
042482,DEHART TECHNICAL SCHOOL,CA,Proprietary,8,8,38000,8,19000
007375,ISLAND DRAFTING & TECHNICAL INSTITUTE,NY,Proprietary,3,3,18630,3,9315
042469,PIBERRY INSTITUTE,FL,Proprietary,8,8,38000,8,19000
041394,HAIR ACADEMY (THE),ND,Proprietary,5,5,27500,5,13750
042236,ACADEMY OF INTERACTIVE ENTERTAINMENT,WA,Private-Nonprofit,127,127,745076,127,372536
041417,HEALING HANDS SCHOOL OF HOLISTIC HEALTH,CA,Proprietary,8,8,37166,8,18584
042732,BERKOWITS SCHOOL OF ELECTROLYSIS,NY,Proprietary,4,4,17944,4,8973
030215,NUVANI INSTITUTE,TX,Proprietary,29,29,70667,30,35439
041484,TIGI HAIRDRESSING ACADEMY GUILFORD,CT,Proprietary,4,4,11000,4,5500
042661,APEX ACADEMY HAIR SKIN NAILS SCHOOL OF COSMETOLOGY,OH,Proprietary,6,6,18333,6,9166
041176,LARRY'S BARBER COLLEGE,IL,Proprietary,3,3,7098,4,5299
030020,HAIRMASTERS INSTITUTE OF COSMETOLOGY,IL,Proprietary,5,5,6329,5,3166
042744,PMCA PITTSBURGH MULTICULTURAL COSMETOLOGY ACADEMY,PA,Proprietary,4,4,19000,4,9500
024990,ACADEMY OF COSMETOLOGY,FL,Proprietary,10,10,33113,10,16554
022026,CANNELLA SCHOOL OF HAIR DESIGN,IL,Proprietary,2,2,5200,2,2600
041256,CAREER SCHOOL OF NY,NY,Private-Nonprofit,5,5,17933,5,8967
010280,OHIO STATE BEAUTY ACADEMY,OH,Proprietary,4,5,15000,5,5283
042648,J'S BARBER COLLEGE,LA,Proprietary,8,8,24673,8,12813
042175,J D ACADEMY OF SALON AND SPA,CA,Proprietary,11,11,32036,11,16016
042155,CHAMP'S BARBER SCHOOL,PA,Proprietary,7,7,16332,7,8164
042312,NEECEE'S BARBER COLLEGE,TX,Proprietary,18,18,68500,18,34250
041975,UNIVERSITY ACADEMY OF HAIR DESIGN,AL,Proprietary,17,17,60499,17,30248
042384,FLORIDA INTERNATIONAL TRAINING INSTITUTE,FL,Proprietary,9,9,28930,9,14465
020973,HASTINGS BEAUTY SCHOOL,MN,Proprietary,2,2,4694,4,4694
001284,SANTA ANA COLLEGE,CA,Public,10,10,31250,10,10750
041560,ACADEMY OF COSMETOLOGY & ESTHETICS NYC (THE),NY,Proprietary,3,3,16170,3,8085
041013,CAROLINA SCHOOL OF BROADCASTING,NC,Proprietary,2,2,16850,2,8425
025524,ACADEMY OF HAIR TECHNOLOGY,SC,Proprietary,15,15,41616,15,20805
025732,LA BELLE BEAUTY ACADEMY,FL,Proprietary,14,14,28303,14,14153
042745,STRAND INSTITUTE OF BEAUTY & ESTHETICS (THE),TX,Proprietary,18,19,66349,25,39157
009078,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,6,6,18733,6,9366
009936,MIDDLESEX COMMUNITY COLLEGE-,MA,Public,1,1,1331,2,1331
042477,REGINA WEBB ACADEMY,KY,Proprietary,10,10,36000,10,18000
042679,BROWN BEAUTY BARBER SCHOOL,AL,Proprietary,8,8,26666,8,13332
041255,MANUEL & THERESA'S SCHOOL OF HAIR DESIGN,TX,Proprietary,16,16,63293,16,31648
042768,KCK BEAUTY & BARBER ACADEMY,FL,Proprietary,5,5,24000,6,12750
004560,GEM CITY COLLEGE,IL,Proprietary,2,2,4333,2,2167
042752,DSDT,MI,Proprietary,3,3,9999,3,4999
001637,BETHANY THEOLOGICAL SEMINARY,IN,Private-Nonprofit,5,5,35303,5,35303
013218,M.J. MURPHY BEAUTY COLLEGE,MI,Proprietary,2,2,9500,2,4750
042242,BELLE ACADEMY OF COSMETOLOGY,CT,Proprietary,2,2,9500,2,4750
042310,STUDIO BEAUTY SCHOOL,WA,Proprietary,10,10,39834,13,24666
041691,DIAMONDS COSMETOLOGY COLLEGE,TX,Proprietary,14,14,61501,14,30751
